local_hour,total_nodes,active_nodes,avg_gpu_power_W,idle_nodes,utilization_rate,cluster_power_kW,active_power_kW,idle_power_kW,active_energy_kWh,shiftable_energy_kWh,shiftable_energy_20p_kWh,shiftable_energy_40p_kWh,snapshot_date,hour_of_day,datetime,carbon_intensity_gCO2_per_kWh,day_min_ci,day_max_ci,low_carbon_share,fossil_share,total_generation_MWh,COL,NG,NUC,OIL,OTH,SUN,WAT,WND,ci_rolling_24h,ci_rolling_7d,baseline_carbon_gCO2,optimized_carbon_gCO2,carbon_saved_gCO2,carbon_reduction_pct,baseline_carbon_kg,optimized_carbon_kg,carbon_saved_kg,optimized_carbon_20p_gCO2,carbon_saved_20p_gCO2,optimized_carbon_40p_gCO2,carbon_saved_40p_gCO2,is_green_hour,projected_annual_saving_tCO2,projected_annual_saving_20p_tCO2,projected_annual_saving_40p_tCO2
2020-01-19 19:00:00,4626,4090,608.86566,536,0.884,5091.7036,4725.791,365.91214,4725.791,1417.7373,945.1582,1890.3164,2020-01-20,19,2020-01-19 19:00:00,216.63,178.43,258.05,0.6586,0.3403,18508.0,2118.0,4181.0,8446.0,0.0,20.0,182.0,3561.0,0.0,221.72,208.45,1023748.1,969590.54,54157.56,5.29,1023.748,969.591,54.158,987643.06,36105.04,951538.02,72210.08,1,292.56,195.04,390.08
2020-01-19 20:00:00,4626,3981,587.0527,645,0.861,5031.3423,4565.0923,466.24997,4565.0923,1369.5277,913.0185,1826.037,2020-01-20,20,2020-01-19 20:00:00,212.67,178.43,258.05,0.6684,0.3304,18245.0,2103.0,3925.0,8453.0,0.0,22.0,189.0,3553.0,0.0,221.39,208.76,970858.18,923965.55,46892.63,4.83,970.858,923.966,46.893,939596.43,31261.75,908334.67,62523.51,1,292.56,195.04,390.08
2020-01-19 21:00:00,4626,4560,627.01605,66,0.986,5333.9546,5289.0474,44.907055,5289.0474,1586.7142,1057.8094,2115.619,2020-01-20,21,2020-01-19 21:00:00,213.61,178.43,258.05,0.6721,0.3268,18096.0,2172.0,3741.0,8444.0,0.0,20.0,191.0,3528.0,0.0,221.09,209.04,1129793.42,1073972.81,55820.61,4.94,1129.793,1073.973,55.821,1092579.68,37213.74,1055365.94,74427.48,1,292.56,195.04,390.08
2020-01-19 22:00:00,4626,4526,614.33057,100,0.978,5229.8677,5159.9937,69.87397,5159.9937,1547.9982,1031.9988,2063.9976,2020-01-20,22,2020-01-19 22:00:00,218.18,178.43,258.05,0.6615,0.3375,18363.0,2197.0,4000.0,8446.0,0.0,19.0,153.0,3548.0,0.0,220.73,209.33,1125807.43,1064274.5,61532.93,5.47,1125.807,1064.274,61.533,1084785.47,41021.96,1043763.52,82043.91,1,292.56,195.04,390.08
2020-01-19 23:00:00,4626,3710,563.65155,916,0.802,4846.7363,4226.092,620.6444,4226.092,1267.8276,845.2184,1690.4368,2020-01-20,23,2020-01-19 23:00:00,234.71,178.43,258.05,0.6186,0.3803,19488.0,2234.0,5178.0,8449.0,0.0,20.0,40.0,3567.0,0.0,220.9,209.65,991906.05,920552.72,71353.33,7.19,991.906,920.553,71.353,944337.16,47568.89,896768.27,95137.78,1,292.56,195.04,390.08
2020-01-20 00:00:00,4626,3954,577.085,672,0.855,4932.807,4483.7026,449.10443,4483.7026,1345.1108,896.74054,1793.4811,2020-01-20,0,2020-01-20 00:00:00,238.83,238.83,319.17,0.6027,0.3963,21367.0,2330.0,6138.0,8457.0,0.0,22.0,0.0,4420.0,0.0,221.87,210.04,1070842.69,1070842.69,0.0,0.0,1070.843,1070.843,0.0,1070842.69,0.0,1070842.69,0.0,1,292.56,195.04,390.08
2020-01-20 01:00:00,4626,3089,551.8842,1537,0.668,4689.09,3641.351,1047.739,3641.351,1092.4054,728.2702,1456.5404,2020-01-20,1,2020-01-20 01:00:00,248.19,238.83,319.17,0.5941,0.405,22201.0,2644.0,6347.0,8457.0,0.0,20.0,0.0,4733.0,0.0,224.41,210.5,903746.9,893521.99,10224.91,1.13,903.747,893.522,10.225,896930.3,6816.6,890113.69,13633.21,1,292.56,195.04,390.08
2020-01-20 02:00:00,4626,3899,552.1595,727,0.843,4727.406,4231.046,496.3599,4231.046,1269.3138,846.20917,1692.4183,2020-01-20,2,2020-01-20 02:00:00,252.48,238.83,319.17,0.5848,0.4144,22531.0,2687.0,6649.0,8457.0,0.0,19.0,0.0,4719.0,0.0,227.49,210.97,1068254.49,1050928.36,17326.13,1.62,1068.254,1050.928,17.326,1056703.74,11550.75,1045152.98,23101.51,1,292.56,195.04,390.08
2020-01-20 03:00:00,4626,4443,588.2372,183,0.96,5072.3267,4940.511,131.81581,4940.511,1482.1534,988.10223,1976.2045,2020-01-20,3,2020-01-20 03:00:00,254.01,238.83,319.17,0.5849,0.4141,22549.0,2753.0,6585.0,8464.0,0.0,23.0,0.0,4724.0,0.0,230.46,211.47,1254939.2,1232440.11,22499.09,1.79,1254.939,1232.44,22.499,1239939.81,14999.39,1224940.41,29998.79,1,292.56,195.04,390.08
2020-01-20 04:00:00,4626,3866,651.629,760,0.836,5359.081,4882.0996,476.9814,4882.0996,1464.6299,976.4199,1952.8398,2020-01-20,4,2020-01-20 04:00:00,261.36,238.83,319.17,0.5714,0.4277,22378.0,2785.0,6787.0,8461.0,0.0,19.0,0.0,4326.0,0.0,233.49,211.97,1275985.55,1242987.44,32998.11,2.59,1275.986,1242.987,32.998,1253986.81,21998.74,1231988.07,43997.48,1,292.56,195.04,390.08
2020-01-20 05:00:00,4626,1589,398.24838,3037,0.343,3901.4778,1883.9438,2017.534,1883.9438,565.18317,376.7888,753.5776,2020-01-20,5,2020-01-20 05:00:00,266.71,238.83,319.17,0.5636,0.4355,22009.0,2813.0,6771.0,8466.0,0.0,20.0,0.0,3939.0,0.0,236.39,212.43,502466.65,486709.34,15757.31,3.14,502.467,486.709,15.757,491961.78,10504.87,481456.91,21009.74,1,292.56,195.04,390.08
2020-01-20 06:00:00,4626,4418,531.31757,208,0.955,4991.2256,4841.2065,150.01901,4841.2065,1452.362,968.24133,1936.4827,2020-01-20,6,2020-01-20 06:00:00,277.79,238.83,319.17,0.5572,0.4418,21698.0,3096.0,6490.0,8471.0,0.0,22.0,0.0,3619.0,0.0,239.38,212.84,1344838.75,1288254.73,56584.02,4.21,1344.839,1288.255,56.584,1307116.07,37722.68,1269393.39,75445.36,1,292.56,195.04,390.08
2020-01-20 07:00:00,4626,4514,534.1828,112,0.976,5014.116,4940.2847,73.831314,4940.2847,1482.0854,988.05695,1976.1139,2020-01-20,7,2020-01-20 07:00:00,280.25,238.83,319.17,0.5591,0.4399,21509.0,3198.0,6263.0,8467.0,0.0,23.0,47.0,3511.0,0.0,242.08,213.09,1384514.79,1323126.81,61387.98,4.43,1384.515,1323.127,61.388,1343589.47,40925.32,1302664.15,81850.64,0,292.56,195.04,390.08
2020-01-20 08:00:00,4626,4447,483.51422,179,0.961,4609.739,4489.941,119.79822,4489.941,1346.9823,897.9882,1795.9764,2020-01-20,8,2020-01-20 08:00:00,283.95,238.83,319.17,0.5554,0.4439,21568.0,3287.0,6286.0,8470.0,0.0,17.0,0.0,3508.0,0.0,244.77,213.34,1274918.75,1214142.91,60775.84,4.77,1274.919,1214.143,60.776,1234401.52,40517.23,1193884.29,81034.46,0,292.56,195.04,390.08
2020-01-20 09:00:00,4626,4462,530.6765,164,0.965,5090.433,4985.3364,105.096756,4985.3364,1495.601,997.0673,1994.1346,2020-01-20,9,2020-01-20 09:00:00,286.0,238.83,319.17,0.5478,0.4512,21867.0,3278.0,6589.0,8470.0,0.0,22.0,0.0,3508.0,0.0,247.38,213.6,1425806.21,1355258.71,70547.5,4.95,1425.806,1355.259,70.548,1378774.55,47031.66,1331742.88,94063.33,0,292.56,195.04,390.08
2020-01-20 10:00:00,4626,4400,512.2624,226,0.951,4918.9116,4769.96,148.95135,4769.96,1430.988,953.992,1907.984,2020-01-20,10,2020-01-20 10:00:00,291.48,238.83,319.17,0.5351,0.464,22436.0,3355.0,7055.0,8478.0,0.0,20.0,0.0,3528.0,0.0,249.94,213.87,1390347.94,1315006.42,75341.52,5.42,1390.348,1315.006,75.342,1340120.26,50227.68,1289892.58,100455.36,0,292.56,195.04,390.08
2020-01-20 11:00:00,4626,4165,463.07285,461,0.9,4674.8687,4354.7876,320.08096,4354.7876,1306.4363,870.9575,1741.915,2020-01-20,11,2020-01-20 11:00:00,287.56,238.83,319.17,0.5338,0.4654,22927.0,3240.0,7430.0,8476.0,0.0,19.0,0.0,3762.0,0.0,251.89,214.13,1252262.72,1188600.08,63662.64,5.08,1252.263,1188.6,63.663,1209820.96,42441.76,1167379.2,84883.52,0,292.56,195.04,390.08
2020-01-20 12:00:00,4626,3737,429.0623,889,0.808,4500.106,3901.1396,598.966,3901.1396,1170.3419,780.22797,1560.4559,2020-01-20,12,2020-01-20 12:00:00,289.34,238.83,319.17,0.5251,0.474,24356.0,3347.0,8197.0,8475.0,0.0,23.0,0.0,4314.0,0.0,253.19,214.48,1128755.73,1069641.76,59113.97,5.24,1128.756,1069.642,59.114,1089346.42,39409.31,1049937.1,78818.63,0,292.56,195.04,390.08
2020-01-20 13:00:00,4626,3541,410.75876,1085,0.765,4447.663,3690.0874,757.5753,3690.0874,1107.0262,738.0175,1476.035,2020-01-20,13,2020-01-20 13:00:00,290.89,238.83,319.17,0.5208,0.4783,24665.0,3373.0,8424.0,8480.0,0.0,22.0,0.0,4366.0,0.0,254.73,214.94,1073409.52,1015777.74,57631.78,5.37,1073.41,1015.778,57.632,1034988.33,38421.19,996567.14,76842.38,0,292.56,195.04,390.08
2020-01-20 14:00:00,4626,3530,396.60568,1096,0.763,4387.5024,3578.1487,809.3538,3578.1487,1073.4447,715.62976,1431.2595,2020-01-20,14,2020-01-20 14:00:00,294.92,238.83,319.17,0.5127,0.4865,25090.0,3448.0,8759.0,8480.0,0.0,20.0,5.0,4378.0,0.0,256.66,215.43,1055267.61,995058.1,60209.51,5.71,1055.268,995.058,60.21,1015127.94,40139.67,974988.27,80279.34,0,292.56,195.04,390.08
2020-01-20 15:00:00,4626,3425,384.70554,1201,0.74,4379.4214,3475.609,903.8127,3475.609,1042.6827,695.12177,1390.2435,2020-01-20,15,2020-01-20 15:00:00,293.68,238.83,319.17,0.516,0.4832,25612.0,3533.0,8843.0,8483.0,0.0,19.0,15.0,4719.0,0.0,258.49,215.93,1020716.85,963525.71,57191.14,5.6,1020.717,963.526,57.191,982589.42,38127.43,944462.0,76254.85,0,292.56,195.04,390.08
2020-01-20 16:00:00,4626,3406,395.63397,1220,0.736,4442.0625,3528.6226,913.4403,3528.6226,1058.5868,705.72455,1411.4491,2020-01-20,16,2020-01-20 16:00:00,290.5,238.83,319.17,0.5228,0.4763,26162.0,3602.0,8859.0,8482.0,0.0,23.0,30.0,5166.0,0.0,260.39,216.39,1025064.87,970367.69,54697.18,5.34,1025.065,970.368,54.697,988600.08,36464.79,952135.29,72929.58,0,292.56,195.04,390.08
2020-01-20 17:00:00,4626,3305,392.59128,1321,0.714,4419.365,3428.142,991.22296,3428.142,1028.4426,685.6284,1371.2568,2020-01-20,17,2020-01-20 17:00:00,291.51,238.83,319.17,0.5224,0.4767,26014.0,3621.0,8781.0,8484.0,0.0,22.0,47.0,5059.0,0.0,262.59,216.83,999337.67,945159.32,54178.35,5.42,999.338,945.159,54.178,963218.77,36118.9,927099.87,72237.8,0,292.56,195.04,390.08
2020-01-20 18:00:00,4626,3423,411.3282,1203,0.74,4384.1006,3578.3853,805.715,3578.3853,1073.5156,715.67706,1431.3541,2020-01-20,18,2020-01-20 18:00:00,302.38,238.83,319.17,0.507,0.4924,25203.0,3689.0,8722.0,8477.0,0.0,14.0,65.0,4236.0,0.0,265.73,217.34,1082032.15,1013810.23,68221.92,6.3,1082.032,1013.81,68.222,1036550.87,45481.28,991069.59,90962.56,0,292.56,195.04,390.08
2020-08-19 20:00:00,4626,3341,475.98267,1285,0.722,4743.26,3881.4512,861.80884,3881.4512,1164.4354,776.2902,1552.5804,2020-08-20,20,2020-08-19 20:00:00,317.76,295.7,351.85,0.533,0.466,22828.0,4464.0,6174.0,8109.0,0.0,23.0,111.0,3947.0,0.0,330.39,340.56,1233369.93,1207682.49,25687.44,2.08,1233.37,1207.682,25.687,1216244.97,17124.96,1199120.01,34249.92,0,292.56,195.04,390.08
2020-08-19 21:00:00,4626,3816,492.60922,810,0.825,4871.8345,4246.266,625.5688,4246.266,1273.8799,849.25323,1698.5065,2020-08-20,21,2020-08-19 21:00:00,315.15,295.7,351.85,0.5339,0.4651,23155.0,4436.0,6334.0,8107.0,0.0,22.0,106.0,4150.0,0.0,329.91,340.39,1338210.73,1313433.77,24776.96,1.85,1338.211,1313.434,24.777,1321692.75,16517.98,1305174.78,33035.95,0,292.56,195.04,390.08
2020-08-19 22:00:00,4626,3556,474.6053,1070,0.769,4861.972,4037.9236,824.0486,4037.9236,1211.3771,807.5847,1615.1694,2020-08-20,22,2020-08-19 22:00:00,303.21,295.7,351.85,0.5487,0.4503,23300.0,4240.0,6253.0,8100.0,0.0,22.0,110.0,4575.0,0.0,328.81,340.16,1224338.81,1215241.37,9097.44,0.74,1224.339,1215.241,9.097,1218273.85,6064.96,1212208.89,12129.92,1,292.56,195.04,390.08
2020-08-19 23:00:00,4626,2903,425.0461,1723,0.628,4657.187,3278.2122,1378.9747,3278.2122,983.4637,655.64246,1311.2849,2020-08-20,23,2020-08-19 23:00:00,295.7,295.7,351.85,0.5631,0.4358,22943.0,4131.0,5867.0,8101.0,0.0,26.0,89.0,4729.0,0.0,327.47,339.88,969367.35,969367.35,0.0,0.0,969.367,969.367,0.0,969367.35,0.0,969367.35,0.0,1,292.56,195.04,390.08
2020-08-20 00:00:00,4626,3995,392.87552,631,0.864,4483.9556,3959.6746,524.2809,3959.6746,1187.9025,791.93494,1583.8699,2020-08-20,0,2020-08-20 00:00:00,295.98,291.49,326.84,0.5662,0.4329,22464.0,4113.0,5611.0,8102.0,0.0,22.0,38.0,4578.0,0.0,326.21,339.6,1171984.49,1166650.81,5333.68,0.46,1171.984,1166.651,5.334,1168428.7,3555.79,1164872.91,7111.58,1,292.56,195.04,390.08
2020-08-20 01:00:00,4626,3520,392.5971,1106,0.761,4430.8213,3619.0571,811.76404,3619.0571,1085.7172,723.81146,1447.6229,2020-08-20,1,2020-08-20 01:00:00,299.5,291.49,326.84,0.5602,0.4388,21782.0,4021.0,5537.0,8106.0,0.0,22.0,4.0,4092.0,0.0,325.08,339.3,1083907.6,1075211.01,8696.59,0.8,1083.908,1075.211,8.697,1078109.87,5797.73,1072312.14,11595.46,1,292.56,195.04,390.08
