date,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2021-08-23,102097.0,163361.0,194039.0,0.0,636.0,3902.0,60072.0,0.0
2021-08-24,126111.0,161444.0,193634.0,0.0,599.0,4034.0,55728.0,0.0
2021-08-25,133622.0,161653.0,193287.0,0.0,510.0,3098.0,53872.0,0.0
2021-08-26,134454.0,163376.0,193328.0,0.0,507.0,2989.0,56862.0,0.0
2021-08-27,137798.0,157538.0,193053.0,0.0,456.0,2808.0,55192.0,0.0
2021-08-28,126315.0,150140.0,188241.0,0.0,487.0,3225.0,51948.0,0.0
2021-08-29,120514.0,136083.0,192859.0,0.0,493.0,2787.0,50415.0,0.0
2021-08-30,123776.0,130662.0,193105.0,0.0,375.0,673.0,50582.0,0.0
2021-08-31,114893.0,91863.0,194461.0,0.0,445.0,1358.0,59027.0,0.0
2021-09-01,108146.0,92691.0,195080.0,0.0,219.0,3269.0,68792.0,0.0
2021-09-02,90963.0,100667.0,195201.0,0.0,459.0,4303.0,66482.0,0.0
2021-09-03,81369.0,89898.0,195151.0,0.0,428.0,4168.0,73456.0,0.0
2021-09-04,68890.0,91046.0,194609.0,0.0,557.0,3891.0,71589.0,0.0
2021-09-05,62651.0,98350.0,194411.0,0.0,555.0,2176.0,58040.0,0.0
2021-09-06,59918.0,96843.0,194014.0,0.0,465.0,4342.0,63434.0,0.0
2021-09-07,66776.0,111064.0,193918.0,0.0,512.0,4044.0,57556.0,0.0
2021-09-08,71636.0,132858.0,193008.0,0.0,554.0,3869.0,61897.0,0.0
2021-09-09,67503.0,115936.0,193494.0,0.0,591.0,4399.0,63164.0,0.0
2021-09-10,62228.0,99224.0,192088.0,0.0,591.0,4067.0,63911.0,0.0
2021-09-11,55900.0,108104.0,162685.0,0.0,529.0,3319.0,66141.0,0.0
2021-09-12,60725.0,114197.0,167446.0,0.0,555.0,2982.0,61383.0,0.0
2021-09-13,82014.0,149331.0,167662.0,0.0,563.0,3399.0,60746.0,0.0
2021-09-14,98502.0,152001.0,167390.0,0.0,394.0,2098.0,54542.0,0.0
2021-09-15,103289.0,135804.0,167208.0,0.0,507.0,2195.0,48511.0,0.0
2021-09-16,100173.0,116933.0,167289.0,0.0,513.0,1738.0,56521.0,0.0
2021-09-17,106602.0,112813.0,167125.0,0.0,532.0,980.0,57771.0,0.0
2021-09-18,106227.0,104180.0,156612.0,0.0,369.0,1291.0,59855.0,0.0
2021-09-19,91369.0,89219.0,160980.0,0.0,521.0,1586.0,62422.0,0.0
2021-09-20,91283.0,99818.0,166949.0,0.0,479.0,1599.0,73322.0,0.0
2021-09-21,87076.0,114033.0,166909.0,0.0,364.0,1922.0,68686.0,0.0
2021-09-22,98994.0,78404.0,166619.0,0.0,434.0,2768.0,65679.0,0.0
2021-09-23,88777.0,43837.0,167338.0,0.0,467.0,4272.0,66117.0,0.0
2021-09-24,69608.0,54623.0,167430.0,0.0,560.0,3826.0,73269.0,0.0
2021-09-25,60713.0,61161.0,167082.0,0.0,353.0,3969.0,64075.0,0.0
2021-09-26,61602.0,60371.0,166725.0,0.0,31.0,3882.0,61974.0,0.0
2021-09-27,64875.0,80090.0,166423.0,0.0,5.0,3936.0,72798.0,0.0
2021-09-28,58725.0,116870.0,165873.0,0.0,378.0,2999.0,72844.0,0.0
2021-09-29,50808.0,137379.0,165084.0,0.0,566.0,2878.0,71186.0,0.0
2021-09-30,51371.0,148515.0,164575.0,0.0,445.0,1080.0,62167.0,0.0
2021-10-01,50811.0,142883.0,165825.0,0.0,594.0,2265.0,58395.0,0.0
2021-10-02,48891.0,111914.0,156766.0,0.0,199.0,923.0,61041.0,0.0
2021-10-03,45279.0,95577.0,166015.0,0.0,11.0,1578.0,62584.0,0.0
2021-10-04,48593.0,117403.0,170838.0,0.0,17.0,1948.0,62172.0,0.0
2021-10-05,52787.0,108127.0,171173.0,0.0,0.0,1097.0,59352.0,0.0
2021-10-06,52559.0,102209.0,171258.0,0.0,0.0,1874.0,67012.0,0.0
2021-10-07,52391.0,114452.0,171407.0,0.0,0.0,2410.0,73060.0,0.0
2021-10-08,50945.0,103095.0,171346.0,0.0,0.0,3201.0,80243.0,0.0
2021-10-09,50229.0,103485.0,155761.0,0.0,0.0,2954.0,72399.0,0.0
2021-10-10,48919.0,94179.0,166618.0,0.0,0.0,3540.0,67937.0,0.0
2021-10-11,49423.0,95000.0,171586.0,0.0,0.0,2333.0,81447.0,0.0
2021-10-12,48725.0,104753.0,171685.0,0.0,0.0,2665.0,78135.0,0.0
2021-10-13,49317.0,108356.0,171580.0,0.0,0.0,2831.0,73947.0,0.0
2021-10-14,55395.0,116901.0,171269.0,0.0,0.0,1989.0,66431.0,0.0
2021-10-15,49955.0,124443.0,171099.0,0.0,2.0,1292.0,65710.0,0.0
2021-10-16,38160.0,79046.0,171694.0,0.0,0.0,3731.0,56494.0,0.0
2021-10-17,14490.0,62733.0,173101.0,0.0,3.0,3638.0,63185.0,0.0
2021-10-18,20456.0,85238.0,172944.0,0.0,0.0,3403.0,71002.0,0.0
2021-10-19,28494.0,81500.0,172609.0,0.0,0.0,2616.0,73491.0,0.0
2021-10-20,33851.0,85715.0,172226.0,0.0,0.0,2707.0,66883.0,0.0
2021-10-21,32576.0,88141.0,171437.0,0.0,0.0,1674.0,71679.0,0.0
2021-10-22,37188.0,81681.0,171806.0,0.0,303.0,1539.0,65000.0,0.0
2021-10-23,33122.0,64602.0,172285.0,0.0,322.0,1536.0,64479.0,0.0
2021-10-24,26958.0,64240.0,171903.0,0.0,294.0,1271.0,61503.0,0.0
2021-10-25,26836.0,77319.0,171338.0,0.0,339.0,1201.0,68263.0,0.0
2021-10-26,26215.0,81521.0,172176.0,0.0,498.0,1554.0,65678.0,0.0
2021-10-27,27880.0,93280.0,172515.0,0.0,515.0,1225.0,59431.0,0.0
2021-10-28,34727.0,75671.0,172082.0,0.0,420.0,338.0,61686.0,0.0
2021-10-29,39868.0,78341.0,170089.0,0.0,633.0,279.0,60327.0,0.0
2021-10-30,40537.0,90108.0,146460.0,0.0,224.0,264.0,55038.0,0.0
2021-10-31,32259.0,84652.0,145983.0,0.0,456.0,1589.0,54785.0,0.0
2021-11-01,31278.0,99599.0,146170.0,0.0,521.0,1492.0,68529.0,0.0
2021-11-02,34635.0,126122.0,146181.0,0.0,555.0,937.0,59664.0,0.0
2021-11-03,30244.0,163958.0,146392.0,0.0,378.0,319.0,61114.0,0.0
2021-11-04,35368.0,171596.0,146466.0,0.0,473.0,1527.0,59753.0,0.0
2021-11-05,41037.0,153675.0,145156.0,0.0,504.0,1168.0,64941.0,0.0
2021-11-06,48690.0,119733.0,146537.0,0.0,339.0,0.0,54861.0,0.0
2021-11-07,50427.0,113213.0,146191.0,0.0,381.0,1527.0,52196.0,0.0
2021-11-08,54662.0,117054.0,140394.0,0.0,359.0,1521.0,51257.0,0.0
2021-11-09,51164.0,118690.0,145643.0,0.0,322.0,2083.0,57505.0,0.0
2021-11-10,69335.0,89625.0,153490.0,0.0,95.0,2533.0,59203.0,0.0
2021-11-11,73392.0,76047.0,160694.0,0.0,428.0,618.0,58747.0,0.0
2021-11-12,55117.0,94705.0,164576.0,0.0,530.0,2667.0,51606.0,0.0
2021-11-13,60436.0,97519.0,163904.0,0.0,448.0,3030.0,48912.0,0.0
2021-11-14,62865.0,111118.0,166138.0,0.0,470.0,2651.0,62013.0,0.0
2021-11-15,60753.0,115984.0,174878.0,0.0,596.0,2650.0,55001.0,0.0
2021-11-16,60339.0,97106.0,173954.0,0.0,586.0,1669.0,60694.0,0.0
2021-11-17,59843.0,83535.0,174376.0,0.0,534.0,1858.0,44568.0,0.0
2021-11-18,59545.0,86279.0,174207.0,0.0,471.0,1530.0,40950.0,0.0
2021-11-19,63862.0,131112.0,174898.0,0.0,258.0,2925.0,67558.0,0.0
2021-11-20,76941.0,113005.0,175262.0,0.0,324.0,2316.0,53237.0,0.0
2021-11-21,78880.0,109525.0,175258.0,0.0,286.0,761.0,28524.0,0.0
2021-11-22,60395.0,102111.0,175057.0,0.0,392.0,2687.0,41141.0,0.0
2021-11-23,87726.0,136172.0,175405.0,0.0,543.0,2750.0,66017.0,0.0
2021-11-24,85172.0,138649.0,175263.0,0.0,490.0,2336.0,47481.0,0.0
2021-11-25,62322.0,99041.0,174897.0,0.0,423.0,262.0,45347.0,0.0
2021-11-26,54474.0,112759.0,174737.0,0.0,420.0,2605.0,37785.0,0.0
2021-11-27,59747.0,137733.0,174780.0,0.0,487.0,2026.0,56952.0,0.0
2021-11-28,48578.0,129463.0,174467.0,0.0,507.0,2098.0,28970.0,0.0
2021-11-29,61995.0,150039.0,174646.0,0.0,479.0,2590.0,45610.0,0.0
2021-11-30,53055.0,171783.0,174552.0,0.0,566.0,2528.0,37368.0,0.0
2021-12-01,50303.0,132621.0,174182.0,0.0,515.0,1597.0,46416.0,0.0
2021-12-02,45474.0,121234.0,173767.0,0.0,439.0,2456.0,30802.0,0.0
2021-12-03,45170.0,115465.0,172647.0,0.0,594.0,2085.0,40865.0,0.0
2021-12-04,38372.0,106721.0,168554.0,0.0,501.0,430.0,29008.0,0.0
2021-12-05,39936.0,90471.0,184192.0,0.0,513.0,731.0,31690.0,0.0
2021-12-06,37856.0,93517.0,194309.0,0.0,280.0,1025.0,32598.0,0.0
2021-12-07,32107.0,171756.0,195863.0,0.0,61.0,1128.0,58956.0,0.0
2021-12-08,29231.0,170040.0,197807.0,0.0,118.0,2463.0,32007.0,0.0
2021-12-09,30394.0,172086.0,196058.0,0.0,336.0,749.0,53484.0,0.0
2021-12-10,28224.0,121894.0,190507.0,0.0,509.0,534.0,49281.0,0.0
2021-12-11,34923.0,89449.0,190110.0,0.0,457.0,601.0,33677.0,0.0
2021-12-12,57884.0,101423.0,192087.0,0.0,498.0,2536.0,47357.0,0.0
2021-12-13,52846.0,134311.0,198056.0,0.0,384.0,2402.0,54652.0,0.0
2021-12-14,56766.0,116560.0,202957.0,0.0,166.0,1829.0,53748.0,0.0
2021-12-15,51141.0,99379.0,203029.0,0.0,90.0,1743.0,46236.0,0.0
2021-12-16,53876.0,86097.0,202269.0,0.0,389.0,615.0,42735.0,0.0
2021-12-17,47653.0,86767.0,201959.0,0.0,535.0,350.0,47517.0,0.0
2021-12-18,42132.0,74369.0,201740.0,0.0,493.0,545.0,47983.0,0.0
2021-12-19,51237.0,92054.0,202618.0,0.0,540.0,1314.0,45285.0,0.0
2021-12-20,71894.0,129419.0,203081.0,0.0,557.0,1599.0,56300.0,0.0
2021-12-21,68847.0,123224.0,202903.0,0.0,535.0,1315.0,57432.0,0.0
2021-12-22,70209.0,129286.0,202818.0,0.0,350.0,2484.0,44114.0,0.0
2021-12-23,65940.0,131318.0,202829.0,0.0,328.0,2353.0,54318.0,0.0
2021-12-24,41977.0,88911.0,202277.0,0.0,327.0,1191.0,49790.0,0.0
2021-12-25,39599.0,47890.0,201034.0,0.0,420.0,1242.0,29566.0,0.0
2021-12-26,22089.0,55532.0,200712.0,0.0,462.0,622.0,34448.0,0.0
2021-12-27,21579.0,80239.0,200418.0,0.0,513.0,387.0,35806.0,0.0
2021-12-28,21992.0,87339.0,200019.0,0.0,532.0,674.0,41388.0,0.0
2021-12-29,24241.0,80919.0,199550.0,0.0,512.0,315.0,51115.0,0.0
2021-12-30,26248.0,64233.0,199792.0,0.0,395.0,1406.0,66915.0,0.0
2021-12-31,26113.0,70515.0,199815.0,0.0,439.0,721.0,57762.0,0.0
2022-01-01,20429.0,53632.0,198626.0,0.0,418.0,732.0,61733.0,0.0
2022-01-02,23575.0,68733.0,199046.0,0.0,425.0,198.0,54045.0,0.0
2022-01-03,48524.0,162366.0,200744.0,0.0,406.0,432.0,63998.0,0.0
2022-01-04,63651.0,178005.0,200897.0,0.0,493.0,1968.0,67939.0,0.0
2022-01-05,71726.0,137174.0,200131.0,0.0,672.0,1955.0,60200.0,0.0
2022-01-06,85266.0,146013.0,200287.0,0.0,543.0,227.0,76322.0,0.0
2022-01-07,118874.0,178008.0,201198.0,0.0,543.0,2144.0,83597.0,0.0
2022-01-08,102045.0,166323.0,201979.0,0.0,524.0,1837.0,85887.0,0.0
2022-01-09,70709.0,104217.0,201042.0,0.0,470.0,167.0,60562.0,0.0
2022-01-10,67849.0,151807.0,201095.0,0.0,546.0,2668.0,80049.0,0.0
2022-01-11,61819.0,167014.0,201143.0,0.0,538.0,2628.0,79775.0,0.0
2022-01-12,57783.0,161789.0,200870.0,0.0,507.0,2445.0,81516.0,0.0
2022-01-13,58500.0,129876.0,200560.0,0.0,524.0,1951.0,79718.0,0.0
2022-01-14,63214.0,133309.0,195424.0,0.0,523.0,1333.0,83148.0,0.0
2022-01-15,61406.0,141972.0,170787.0,0.0,586.0,370.0,80815.0,0.0
2022-01-16,75922.0,158355.0,169605.0,0.0,579.0,374.0,75707.0,0.0
2022-01-17,82166.0,188917.0,169792.0,0.0,566.0,745.0,86098.0,0.0
2022-01-18,86045.0,190762.0,169404.0,0.0,487.0,2461.0,72480.0,0.0
2022-01-19,66698.0,164285.0,168858.0,0.0,521.0,990.0,68452.0,0.0
2022-01-20,67893.0,198713.0,168540.0,0.0,507.0,1647.0,83017.0,0.0
2022-01-21,83829.0,256101.0,168815.0,0.0,649.0,1993.0,90716.0,0.0
2022-01-22,90028.0,233331.0,169174.0,0.0,602.0,2978.0,73368.0,0.0
2022-01-23,100176.0,175962.0,168878.0,0.0,566.0,2888.0,77767.0,0.0
2022-01-24,96227.0,155579.0,168615.0,0.0,571.0,2790.0,73283.0,0.0
2022-01-25,78983.0,142984.0,177164.0,0.0,538.0,2608.0,69338.0,0.0
2022-01-26,94271.0,171368.0,189160.0,0.0,487.0,3059.0,79246.0,0.0
2022-01-27,98846.0,173890.0,197871.0,0.0,403.0,2633.0,72538.0,0.0
2022-01-28,82031.0,163585.0,192930.0,0.0,484.0,2406.0,68469.0,0.0
2022-01-29,106716.0,179575.0,198433.0,0.0,460.0,3212.0,75349.0,0.0
2022-01-30,106224.0,152708.0,194357.0,0.0,420.0,3005.0,51584.0,0.0
2022-01-31,86067.0,137592.0,197437.0,0.0,484.0,2906.0,55776.0,0.0
2022-02-01,92706.0,128208.0,197561.0,0.0,610.0,2801.0,59576.0,0.0
2022-02-02,82864.0,98071.0,196799.0,0.0,558.0,270.0,59652.0,0.0
2022-02-03,87200.0,105831.0,196237.0,0.0,568.0,206.0,59660.0,0.0
2022-02-04,92456.0,153463.0,196569.0,0.0,476.0,478.0,71496.0,0.0
2022-02-05,97534.0,171884.0,197704.0,0.0,504.0,3491.0,70889.0,0.0
2022-02-06,74381.0,166901.0,197412.0,0.0,538.0,3909.0,76875.0,0.0
2022-02-07,75027.0,161680.0,196692.0,0.0,543.0,3621.0,80500.0,0.0
2022-02-08,65883.0,166241.0,196262.0,0.0,680.0,3939.0,73617.0,0.0
2022-02-09,58113.0,140858.0,195744.0,0.0,695.0,4017.0,77745.0,0.0
2022-02-10,53566.0,126001.0,195441.0,0.0,461.0,3600.0,74577.0,0.0
2022-02-11,52953.0,103201.0,195006.0,0.0,558.0,3863.0,81746.0,0.0
2022-02-12,50270.0,90109.0,194544.0,0.0,579.0,1553.0,62381.0,0.0
2022-02-13,68581.0,132975.0,195454.0,0.0,541.0,4361.0,79416.0,0.0
2022-02-14,72378.0,149246.0,195434.0,0.0,579.0,4284.0,71090.0,0.0
2022-02-15,60424.0,128818.0,195048.0,0.0,485.0,4172.0,78759.0,0.0
2022-02-16,47207.0,87818.0,194137.0,0.0,520.0,2954.0,73995.0,0.0
2022-02-17,48817.0,59744.0,192590.0,0.0,457.0,785.0,73428.0,0.0
2022-02-18,63917.0,101006.0,193218.0,0.0,400.0,3785.0,81022.0,0.0
2022-02-19,78235.0,126597.0,187301.0,0.0,530.0,4504.0,77898.0,0.0
2022-02-20,67948.0,99795.0,190305.0,0.0,560.0,4700.0,78691.0,0.0
2022-02-21,54314.0,79754.0,193246.0,0.0,403.0,506.0,81716.0,0.0
2022-02-22,57209.0,59503.0,192270.0,0.0,423.0,1136.0,79267.0,0.0
2022-02-23,60380.0,83107.0,191567.0,0.0,375.0,846.0,66658.0,0.0
2022-02-24,75450.0,138649.0,192270.0,0.0,442.0,723.0,53213.0,0.0
2022-02-25,65313.0,149937.0,190048.0,0.0,403.0,916.0,41806.0,0.0
2022-02-26,72024.0,176501.0,172810.0,0.0,504.0,880.0,59040.0,0.0
2022-02-27,63467.0,148950.0,171873.0,0.0,423.0,1614.0,46024.0,0.0
2022-02-28,70358.0,139879.0,171850.0,0.0,535.0,5178.0,59123.0,0.0
2022-03-01,74976.0,107154.0,170899.0,0.0,532.0,5298.0,66966.0,0.0
2022-03-02,66176.0,96594.0,144618.0,0.0,560.0,5290.0,76276.0,0.0
2022-03-03,56824.0,90914.0,143329.0,0.0,596.0,5138.0,67026.0,0.0
2022-03-04,56051.0,85437.0,143355.0,0.0,322.0,4873.0,78139.0,0.0
2022-03-05,49898.0,73772.0,143108.0,0.0,0.0,3045.0,73141.0,0.0
2022-03-06,47090.0,71277.0,142793.0,0.0,26.0,2940.0,74754.0,0.0
2022-03-07,49527.0,90784.0,142480.0,0.0,25.0,750.0,74419.0,0.0
2022-03-08,61581.0,122726.0,143565.0,0.0,3.0,2359.0,76403.0,0.0
2022-03-09,67949.0,118730.0,143827.0,0.0,36.0,2948.0,76606.0,0.0
2022-03-10,62498.0,118284.0,143891.0,0.0,14.0,5648.0,76585.0,0.0
2022-03-11,63662.0,117606.0,143559.0,0.0,14.0,4183.0,69775.0,0.0
2022-03-12,86161.0,159393.0,144105.0,0.0,176.0,4964.0,76638.0,0.0
2022-03-13,87894.0,162341.0,144713.0,0.0,524.0,5956.0,82786.0,0.0
2022-03-14,94184.0,110541.0,144140.0,0.0,498.0,5222.0,74496.0,0.0
2022-03-15,90198.0,89864.0,143541.0,0.0,557.0,1432.0,78675.0,0.0
2022-03-16,85686.0,78327.0,143423.0,0.0,487.0,2842.0,77704.0,0.0
2022-03-17,80794.0,74157.0,136808.0,0.0,557.0,4771.0,78611.0,0.0
2022-03-18,66149.0,86868.0,126567.0,0.0,392.0,2255.0,86898.0,0.0
2022-03-19,64594.0,93396.0,127069.0,0.0,502.0,2699.0,76509.0,0.0
2022-03-20,69706.0,98987.0,132976.0,0.0,551.0,5907.0,76494.0,0.0
2022-03-21,58620.0,103585.0,144139.0,0.0,437.0,5251.0,68977.0,0.0
2022-03-22,48473.0,103999.0,143911.0,0.0,484.0,1720.0,64104.0,0.0
2022-03-23,41860.0,104133.0,143616.0,0.0,342.0,1982.0,69575.0,0.0
2022-03-24,44676.0,120088.0,143935.0,0.0,487.0,5134.0,65675.0,0.0
2022-03-25,30724.0,138077.0,144343.0,0.0,473.0,4011.0,68808.0,0.0
2022-03-26,32036.0,144721.0,144537.0,0.0,473.0,6066.0,48346.0,0.0
2022-03-27,31022.0,145537.0,144703.0,0.0,507.0,4839.0,49410.0,0.0
2022-03-28,33279.0,161355.0,144730.0,0.0,490.0,5158.0,53351.0,0.0
2022-03-29,36604.0,149601.0,144499.0,0.0,546.0,3814.0,43793.0,0.0
2022-03-30,29656.0,129065.0,143937.0,0.0,432.0,2679.0,41533.0,0.0
2022-03-31,29656.0,111654.0,143471.0,0.0,347.0,3296.0,48449.0,0.0
2022-04-01,30527.0,135893.0,144325.0,0.0,414.0,6250.0,45549.0,0.0
2022-04-02,33099.0,141499.0,144286.0,0.0,465.0,4006.0,28464.0,0.0
2022-04-03,34428.0,115798.0,144255.0,0.0,322.0,6349.0,25106.0,0.0
2022-04-04,31202.0,143313.0,144953.0,0.0,498.0,3661.0,30205.0,0.0
2022-04-05,27867.0,139563.0,152385.0,0.0,311.0,1079.0,30839.0,0.0
2022-04-06,26476.0,133113.0,156168.0,0.0,459.0,1819.0,32881.0,0.0
2022-04-07,28355.0,110730.0,163919.0,0.0,404.0,4582.0,32320.0,0.0
2022-04-08,30244.0,138378.0,173151.0,0.0,568.0,1457.0,29966.0,0.0
2022-04-09,33291.0,150193.0,171634.0,0.0,398.0,5957.0,24010.0,0.0
2022-04-10,31268.0,124404.0,172276.0,0.0,532.0,6359.0,19497.0,0.0
2022-04-11,33165.0,114653.0,174608.0,0.0,465.0,1914.0,23064.0,0.0
2022-04-12,38491.0,111296.0,174389.0,0.0,492.0,2938.0,25235.0,0.0
2022-04-13,40288.0,108679.0,173992.0,0.0,334.0,3751.0,28779.0,0.0
2022-04-14,32059.0,105929.0,174130.0,0.0,327.0,5618.0,38726.0,0.0
2022-04-15,29344.0,101512.0,169842.0,0.0,446.0,5214.0,48510.0,0.0
2022-04-16,32454.0,80780.0,168999.0,0.0,152.0,2069.0,46177.0,0.0
2022-04-17,31508.0,77274.0,170612.0,0.0,395.0,2025.0,44819.0,0.0
2022-04-18,33594.0,98517.0,174738.0,0.0,328.0,3634.0,44906.0,0.0
2022-04-19,43972.0,115749.0,175234.0,0.0,546.0,6684.0,45974.0,0.0
2022-04-20,38979.0,112194.0,174963.0,0.0,543.0,3739.0,44829.0,0.0
2022-04-21,58106.0,92493.0,174702.0,0.0,560.0,4203.0,34867.0,0.0
2022-04-22,58099.0,99298.0,174324.0,0.0,563.0,5368.0,39834.0,0.0
2022-04-23,57421.0,99252.0,169773.0,0.0,565.0,5984.0,31575.0,0.0
2022-04-24,56568.0,97286.0,173755.0,0.0,516.0,5292.0,28304.0,0.0
2022-04-25,63569.0,111090.0,173592.0,0.0,456.0,2966.0,32384.0,0.0
2022-04-26,62469.0,91661.0,174005.0,0.0,479.0,6019.0,25595.0,0.0
2022-04-27,53685.0,95873.0,174302.0,0.0,568.0,6441.0,26963.0,0.0
2022-04-28,58081.0,91112.0,173660.0,0.0,580.0,6468.0,24831.0,0.0
2022-04-29,56744.0,97052.0,173484.0,0.0,571.0,5271.0,25120.0,0.0
2022-04-30,51935.0,102672.0,173374.0,0.0,585.0,4087.0,19678.0,0.0
2022-05-01,51024.0,103474.0,173017.0,0.0,300.0,4594.0,17988.0,0.0
2022-05-02,48828.0,133970.0,173190.0,0.0,168.0,4694.0,21149.0,0.0
2022-05-03,64388.0,144801.0,172606.0,0.0,386.0,3969.0,20722.0,0.0
2022-05-04,70367.0,136080.0,172430.0,0.0,322.0,4442.0,20987.0,0.0
2022-05-05,73843.0,124765.0,172418.0,0.0,406.0,3805.0,20814.0,0.0
2022-05-06,77337.0,111787.0,171822.0,0.0,314.0,2711.0,21725.0,0.0
2022-05-07,74056.0,68755.0,172886.0,0.0,436.0,1897.0,20083.0,0.0
2022-05-08,76260.0,56391.0,172962.0,0.0,499.0,6291.0,20307.0,0.0
2022-05-09,89409.0,68685.0,172796.0,0.0,271.0,5209.0,22402.0,0.0
2022-05-10,90820.0,104424.0,172592.0,0.0,376.0,5623.0,27785.0,0.0
2022-05-11,86640.0,133646.0,172350.0,0.0,232.0,5582.0,30260.0,0.0
2022-05-12,89029.0,149680.0,172037.0,0.0,364.0,5228.0,29697.0,0.0
2022-05-13,92272.0,143881.0,171635.0,0.0,260.0,5345.0,30328.0,0.0
2022-05-14,88774.0,138977.0,171725.0,0.0,392.0,5873.0,18564.0,0.0
2022-05-15,88377.0,139939.0,171686.0,0.0,493.0,5531.0,19076.0,0.0
2022-05-16,94514.0,139822.0,171581.0,0.0,322.0,5454.0,19392.0,0.0
2022-05-17,89633.0,129645.0,171658.0,0.0,647.0,6546.0,21349.0,0.0
2022-05-18,89020.0,120548.0,171288.0,0.0,280.0,5279.0,22710.0,0.0
2022-05-19,102096.0,140625.0,170803.0,0.0,339.0,5782.0,30049.0,0.0
2022-05-20,108127.0,143306.0,170489.0,0.0,493.0,5293.0,21447.0,0.0
2022-05-21,109026.0,141510.0,170554.0,0.0,504.0,5018.0,22978.0,0.0
2022-05-22,110127.0,116371.0,170667.0,0.0,384.0,3325.0,24595.0,0.0
2022-05-23,103641.0,120527.0,171041.0,0.0,277.0,1926.0,22702.0,0.0
2022-05-24,96108.0,115077.0,171783.0,0.0,356.0,2969.0,41676.0,0.0
2022-05-25,98675.0,116757.0,171603.0,0.0,198.0,2447.0,55784.0,0.0
2022-05-26,92586.0,100948.0,171305.0,0.0,208.0,3481.0,55190.0,0.0
2022-05-27,91880.0,70115.0,171736.0,0.0,352.0,3357.0,67701.0,0.0
2022-05-28,84130.0,62719.0,163962.0,0.0,474.0,4855.0,64550.0,0.0
2022-05-29,84802.0,72016.0,170635.0,0.0,484.0,6356.0,60652.0,0.0
2022-05-30,101821.0,92484.0,170879.0,0.0,476.0,5764.0,64342.0,0.0
2022-05-31,98250.0,141221.0,170624.0,0.0,504.0,6293.0,61438.0,0.0
2022-06-01,103977.0,160366.0,170438.0,0.0,557.0,5138.0,67769.0,0.0
2022-06-02,113504.0,158674.0,149394.0,0.0,333.0,3280.0,61329.0,0.0
2022-06-03,107153.0,145700.0,131603.0,0.0,482.0,5413.0,48513.0,0.0
2022-06-04,74558.0,147410.0,131428.0,0.0,473.0,6258.0,46616.0,0.0
2022-06-05,74737.0,145158.0,142322.0,0.0,398.0,5917.0,34185.0,0.0
2022-06-06,83578.0,156968.0,141169.0,0.0,369.0,4150.0,43430.0,0.0
2022-06-07,68643.0,175498.0,142811.0,0.0,501.0,2959.0,52546.0,0.0
2022-06-08,66372.0,172677.0,142980.0,0.0,236.0,3447.0,50983.0,0.0
2022-06-09,64626.0,178077.0,145689.0,0.0,341.0,5011.0,59214.0,0.0
2022-06-10,58134.0,143787.0,163461.0,0.0,496.0,3500.0,57011.0,0.0
2022-06-11,59710.0,140438.0,171172.0,0.0,507.0,6045.0,44797.0,0.0
2022-06-12,73094.0,159700.0,170797.0,0.0,495.0,5094.0,43720.0,0.0
2022-06-13,104780.0,193662.0,169865.0,0.0,574.0,5494.0,44071.0,0.0
2022-06-14,126686.0,203495.0,169361.0,0.0,515.0,6177.0,37286.0,0.0
2022-06-15,129851.0,197669.0,169052.0,0.0,432.0,5684.0,36087.0,0.0
2022-06-16,121248.0,210353.0,168781.0,0.0,386.0,6186.0,37401.0,0.0
2022-06-17,111798.0,215462.0,168556.0,0.0,420.0,4096.0,33466.0,0.0
2022-06-18,94994.0,172108.0,168446.0,0.0,518.0,6321.0,36344.0,0.0
2022-06-19,91407.0,133458.0,168843.0,0.0,437.0,7147.0,23280.0,0.0
2022-06-20,83165.0,149663.0,168835.0,0.0,490.0,6965.0,29211.0,0.0
2022-06-21,85642.0,177427.0,168761.0,0.0,532.0,6173.0,32584.0,0.0
2022-06-22,94581.0,199225.0,168475.0,0.0,476.0,6320.0,41310.0,0.0
2022-06-23,96352.0,206033.0,168244.0,0.0,448.0,6251.0,39322.0,0.0
2022-06-24,90207.0,195382.0,168178.0,0.0,479.0,6620.0,31825.0,0.0
2022-06-25,85330.0,205289.0,162303.0,0.0,487.0,6533.0,32661.0,0.0
2022-06-26,99710.0,193023.0,167493.0,0.0,411.0,4234.0,27903.0,0.0
2022-06-27,80962.0,180604.0,167075.0,0.0,171.0,4435.0,31864.0,0.0
2022-06-28,82784.0,165580.0,167902.0,0.0,471.0,5834.0,31993.0,0.0
2022-06-29,82311.0,175536.0,167715.0,0.0,464.0,5656.0,31567.0,0.0
2022-06-30,90573.0,193715.0,167391.0,0.0,339.0,5758.0,36962.0,0.0
2022-07-01,96682.0,199281.0,169157.0,0.0,350.0,5468.0,35716.0,0.0
2022-07-02,102214.0,189518.0,177636.0,0.0,353.0,6486.0,28064.0,0.0
2022-07-03,97286.0,179798.0,188396.0,0.0,160.0,6025.0,20722.0,0.0
2022-07-04,95392.0,169117.0,194387.0,0.0,361.0,5870.0,34564.0,0.0
2022-07-05,107684.0,198540.0,193101.0,0.0,643.0,5672.0,31646.0,15.0
2022-07-06,111636.0,206010.0,189513.0,0.0,678.0,4275.0,35732.0,15.0
